adwordscustomerid,category,adcost,adclicks,impressions,cpc,adbudget,time_idx,date,month,dayofweek,dayofyear
id_0006,Health,811.0033,479,5717,1.6931175365344466,1456.284093092105,170,2019-06-20,6,3,171
id_0006,Health,949.513,432,5430,2.1979467592592594,1456.284093092105,171,2019-06-21,6,4,172
id_0006,Health,1052.8649,368,5115,2.861045923913044,1456.284093092105,172,2019-06-22,6,5,173
id_0006,Health,981.3985,464,5885,2.115082974137931,1456.284093092105,173,2019-06-23,6,6,174
id_0006,Health,1037.9797,464,6212,2.237025215517241,1456.284093092105,174,2019-06-24,6,0,175
id_0006,Health,994.056,499,7094,1.992096192384769,1456.284093092105,175,2019-06-25,6,1,176
id_0006,Health,1489.5885,538,7744,2.76875185873606,1456.284093092105,176,2019-06-26,6,2,177
id_0006,Health,1286.1787,464,6088,2.771936853448276,1456.284093092105,177,2019-06-27,6,3,178
id_0006,Health,880.06146,402,5260,2.1892076119402986,1456.284093092105,178,2019-06-28,6,4,179
id_0006,Health,689.1517,373,4312,1.8475916890080428,1456.284093092105,179,2019-06-29,6,5,180
id_0006,Health,663.3273,413,5021,1.6061193704600485,1456.284093092105,180,2019-06-30,6,6,181
id_0006,Health,1129.5823,540,8163,2.091819074074074,1276.9678424342108,181,2019-07-01,7,0,182
id_0006,Health,1181.7074,561,9266,2.106430303030303,1276.9678424342108,182,2019-07-02,7,1,183
id_0006,Health,1291.3779,530,6334,2.436562075471698,1276.9678424342108,183,2019-07-03,7,2,184
id_0006,Health,1265.843,466,6255,2.7164012875536483,1276.9678424342108,184,2019-07-04,7,3,185
id_0006,Health,1161.3723,410,5781,2.8326153658536586,1276.9678424342108,185,2019-07-05,7,4,186
id_0006,Health,1220.5546,385,5894,3.170271688311688,1276.9678424342108,186,2019-07-06,7,5,187
id_0006,Health,1375.6287,480,6398,2.865893125,1276.9678424342108,187,2019-07-07,7,6,188
id_0006,Health,1296.0054,533,6670,2.431529831144465,1276.9678424342108,188,2019-07-08,7,0,189
id_0006,Health,1535.631,581,7035,2.6430826161790018,1276.9678424342108,189,2019-07-09,7,1,190
id_0006,Health,1198.4838,494,6771,2.426080566801619,1276.9678424342108,190,2019-07-10,7,2,191
id_0006,Health,1447.0039,502,6680,2.882477888446215,1276.9678424342108,191,2019-07-11,7,3,192
id_0006,Health,1810.3728,462,6305,3.918555844155844,1276.9678424342108,192,2019-07-12,7,4,193
id_0006,Health,1860.3291,419,5486,4.439926252983294,1276.9678424342108,193,2019-07-13,7,5,194
id_0006,Health,1919.5537,489,6136,3.925467689161554,1276.9678424342108,194,2019-07-14,7,6,195
id_0006,Health,2105.8367,570,7645,3.694450350877193,1276.9678424342108,195,2019-07-15,7,0,196
id_0006,Health,2262.7021,578,7452,3.914709515570934,1276.9678424342108,196,2019-07-16,7,1,197
id_0006,Health,2321.5056,537,8105,4.323101675977654,1276.9678424342108,197,2019-07-17,7,2,198
id_0006,Health,1640.4248,492,7423,3.33419674796748,1276.9678424342108,198,2019-07-18,7,3,199
id_0006,Health,1152.405,436,6358,2.643130733944954,1276.9678424342108,199,2019-07-19,7,4,200
id_0006,Health,1006.1939,344,5741,2.9249822674418606,1276.9678424342108,200,2019-07-20,7,5,201
id_0006,Health,856.20514,434,6284,1.9728229032258064,1276.9678424342108,201,2019-07-21,7,6,202
id_0006,Health,758.0193,469,6686,1.616245842217484,1276.9678424342108,202,2019-07-22,7,0,203
id_0006,Health,820.36786,430,6173,1.90783223255814,1276.9678424342108,203,2019-07-23,7,1,204
id_0006,Health,834.5219,420,6405,1.986956904761905,1276.9678424342108,204,2019-07-24,7,2,205
id_0006,Health,763.7589,394,5846,1.9384743654822336,1276.9678424342108,205,2019-07-25,7,3,206
id_0006,Health,651.87616,365,6220,1.785962082191781,1276.9678424342108,206,2019-07-26,7,4,207
id_0006,Health,749.0541,348,5480,2.152454310344828,1276.9678424342108,207,2019-07-27,7,5,208
id_0006,Health,761.262,442,5964,1.72231221719457,1276.9678424342108,208,2019-07-28,7,6,209
id_0006,Health,877.6356,541,6748,1.6222469500924213,1276.9678424342108,209,2019-07-29,7,0,210
id_0006,Health,842.71545,521,6615,1.617496065259117,1276.9678424342108,210,2019-07-30,7,1,211
id_0006,Health,721.892,520,6286,1.3882538461538465,1276.9678424342108,211,2019-07-31,7,2,212
id_0006,Health,969.51587,508,7428,1.908495807086614,1083.5725559210528,212,2019-08-01,8,3,213
id_0006,Health,850.376,527,6821,1.61361669829222,1083.5725559210528,213,2019-08-02,8,4,214
id_0006,Health,765.2077,371,5843,2.062554447439353,1083.5725559210528,214,2019-08-03,8,5,215
id_0006,Health,796.20087,471,5919,1.6904477070063697,1083.5725559210528,215,2019-08-04,8,6,216
id_0006,Health,798.01227,506,7530,1.5770993478260869,1083.5725559210528,216,2019-08-05,8,0,217
id_0006,Health,1098.398,543,7652,2.02283241252302,1083.5725559210528,217,2019-08-06,8,1,218
id_0006,Health,896.02106,486,7205,1.843664732510288,1083.5725559210528,218,2019-08-07,8,2,219
id_0006,Health,786.6794,479,7047,1.6423369519832984,1083.5725559210528,219,2019-08-08,8,3,220
id_0006,Health,940.3741,440,6294,2.137213863636364,1083.5725559210528,220,2019-08-09,8,4,221
id_0006,Health,758.36694,395,5650,1.919916303797468,1083.5725559210528,221,2019-08-10,8,5,222
id_0006,Health,956.362,462,6043,2.070047619047619,1083.5725559210528,222,2019-08-11,8,6,223
id_0006,Health,903.048,474,7320,1.9051645569620248,1083.5725559210528,223,2019-08-12,8,0,224
id_0006,Health,1005.23724,490,7208,2.051504571428572,1083.5725559210528,224,2019-08-13,8,1,225
id_0006,Health,900.6139,508,6889,1.7728620078740156,1083.5725559210528,225,2019-08-14,8,2,226
id_0006,Health,930.74005,550,7304,1.6922546363636364,1083.5725559210528,226,2019-08-15,8,3,227
id_0006,Health,869.04395,478,6379,1.8180835774058577,1083.5725559210528,227,2019-08-16,8,4,228
id_0006,Health,969.96783,406,5534,2.3890833251231527,1083.5725559210528,228,2019-08-17,8,5,229
id_0006,Health,1725.8983,500,6234,3.4517966,1083.5725559210528,229,2019-08-18,8,6,230
id_0006,Health,1488.0422,576,7580,2.5834065972222224,1083.5725559210528,230,2019-08-19,8,0,231
id_0006,Health,1765.1403,685,7712,2.5768471532846715,1083.5725559210528,231,2019-08-20,8,1,232
id_0006,Health,1324.9751,627,7747,2.113197926634769,1083.5725559210528,232,2019-08-21,8,2,233
id_0006,Health,1611.4288,581,7212,2.773543545611015,1083.5725559210528,233,2019-08-22,8,3,234
id_0006,Health,1362.9272,502,6220,2.714994422310757,1083.5725559210528,234,2019-08-23,8,4,235
id_0006,Health,1153.3594,421,5039,2.7395710213776723,1083.5725559210528,235,2019-08-24,8,5,236
id_0006,Health,1394.9298,507,6432,2.7513408284023666,1083.5725559210528,236,2019-08-25,8,6,237
id_0006,Health,1087.4236,451,5533,2.411138802660754,1083.5725559210528,237,2019-08-26,8,0,238
id_0006,Health,969.03094,438,5552,2.212399406392694,1083.5725559210528,238,2019-08-27,8,1,239
id_0006,Health,942.15717,361,4013,2.609853656509696,1083.5725559210528,239,2019-08-28,8,2,240
id_0006,Health,1061.2532,431,4656,2.4623044083526686,1083.5725559210528,240,2019-08-29,8,3,241
id_0006,Health,907.64905,404,4191,2.2466560643564355,1083.5725559210528,241,2019-08-30,8,4,242
id_0006,Health,952.22546,384,4078,2.479753802083333,1083.5725559210528,242,2019-08-31,8,5,243
id_0006,Health,1367.9086,563,5658,2.429677797513321,1588.4318815789477,243,2019-09-01,9,6,244
id_0006,Health,1197.761,636,6370,1.883272012578616,1588.4318815789477,244,2019-09-02,9,0,245
id_0006,Health,945.5203,597,5953,1.583786097152429,1588.4318815789477,245,2019-09-03,9,1,246
id_0006,Health,1506.054,637,6493,2.364291993720565,1588.4318815789477,246,2019-09-04,9,2,247
id_0006,Health,1354.7472,648,7148,2.0906592592592594,1588.4318815789477,247,2019-09-05,9,3,248
id_0006,Health,1225.4248,537,6227,2.2819828677839853,1588.4318815789477,248,2019-09-06,9,4,249
id_0006,Health,1389.667,463,4379,3.00144060475162,1588.4318815789477,249,2019-09-07,9,5,250
id_0006,Health,1549.5038,578,5953,2.680802422145329,1588.4318815789477,250,2019-09-08,9,6,251
id_0006,Health,1378.3617,571,6970,2.4139434325744307,1588.4318815789477,251,2019-09-09,9,0,252
id_0006,Health,2371.386,605,7487,3.919646280991736,1588.4318815789477,252,2019-09-10,9,1,253
id_0006,Health,1634.7404,592,7518,2.7613858108108107,1588.4318815789477,253,2019-09-11,9,2,254
id_0006,Health,1448.1649,581,6311,2.492538554216868,1588.4318815789477,254,2019-09-12,9,3,255
id_0006,Health,1488.7117,531,5996,2.803600188323917,1588.4318815789477,255,2019-09-13,9,4,256
id_0006,Health,1581.6945,475,4646,3.329883157894737,1588.4318815789477,256,2019-09-14,9,5,257
id_0006,Health,1795.5038,520,5685,3.452891923076923,1588.4318815789477,257,2019-09-15,9,6,258
id_0006,Health,2018.1787,585,6376,3.4498781196581194,1588.4318815789477,258,2019-09-16,9,0,259
id_0006,Health,2140.1458,608,6692,3.519976644736842,1588.4318815789477,259,2019-09-17,9,1,260
id_0006,Health,2324.204,747,7115,3.1113842034805894,1588.4318815789477,260,2019-09-18,9,2,261
id_0006,Health,1876.0826,683,7029,2.7468266471449487,1588.4318815789477,261,2019-09-19,9,3,262
id_0006,Health,2093.3025,630,6193,3.322702380952381,1588.4318815789477,262,2019-09-20,9,4,263
id_0006,Health,2021.468,520,5302,3.8874384615384616,1588.4318815789477,263,2019-09-21,9,5,264
id_0006,Health,1697.223,533,5701,3.1842833020637897,1588.4318815789477,264,2019-09-22,9,6,265
id_0006,Health,1255.6643,615,6535,2.041730569105691,1588.4318815789477,265,2019-09-23,9,0,266
id_0006,Health,1571.1001,631,6908,2.489857527733756,1588.4318815789477,266,2019-09-24,9,1,267
id_0006,Health,1813.5126,730,6477,2.4842638356164386,1588.4318815789477,267,2019-09-25,9,2,268
id_0006,Health,1957.4882,637,6493,3.072979905808477,1588.4318815789477,268,2019-09-26,9,3,269
id_0006,Health,1367.4027,534,5282,2.560679213483146,1588.4318815789477,269,2019-09-27,9,4,270
id_0006,Health,1709.8796,590,5233,2.8981010169491523,1588.4318815789477,270,2019-09-28,9,5,271
id_0006,Health,1352.6915,498,3712,2.7162479919678715,1588.4318815789477,271,2019-09-29,9,6,272
id_0006,Health,854.8359,446,3936,1.916672421524664,1588.4318815789477,272,2019-09-30,9,0,273
id_0006,Health,951.07446,446,3607,2.132453946188341,2156.464697368421,273,2019-10-01,10,1,274
id_0006,Health,970.03284,422,4512,2.2986560189573457,2156.464697368421,274,2019-10-02,10,2,275
id_0006,Health,2163.9912,536,4669,4.037297014925373,2156.464697368421,275,2019-10-03,10,3,276
id_0006,Health,1695.5323,543,5079,3.122527255985267,2156.464697368421,276,2019-10-04,10,4,277
id_0006,Health,1345.0374,441,4631,3.0499714285714283,2156.464697368421,277,2019-10-05,10,5,278
id_0006,Health,2111.6711,634,6683,3.3307115141955834,2156.464697368421,278,2019-10-06,10,6,279
id_0006,Health,1535.2,577,6649,2.6606585788561525,2156.464697368421,279,2019-10-07,10,0,280
id_0006,Health,1395.4656,596,6250,2.3413852348993287,2156.464697368421,280,2019-10-08,10,1,281
id_0006,Health,1924.3717,727,7328,2.6470037138927096,2156.464697368421,281,2019-10-09,10,2,282
id_0006,Health,1950.6638,778,7800,2.507279948586118,2156.464697368421,282,2019-10-10,10,3,283
id_0006,Health,2056.6292,734,7844,2.8019471389645774,2156.464697368421,283,2019-10-11,10,4,284
id_0006,Health,1405.5519,556,6290,2.527971043165468,2156.464697368421,284,2019-10-12,10,5,285
id_0006,Health,2082.8054,755,7630,2.758682649006623,2156.464697368421,285,2019-10-13,10,6,286
id_0006,Health,1492.9258,683,8354,2.1858357247437774,2156.464697368421,286,2019-10-14,10,0,287
id_0006,Health,2308.679,818,7999,2.822345965770172,2156.464697368421,287,2019-10-15,10,1,288
id_0006,Health,2051.282,826,8501,2.483392251815981,2156.464697368421,288,2019-10-16,10,2,289
id_0006,Health,2551.76,774,8334,3.2968475452196384,2156.464697368421,289,2019-10-17,10,3,290
id_0006,Health,2072.6797,690,7350,3.003883623188406,2156.464697368421,290,2019-10-18,10,4,291
id_0006,Health,1984.9753,634,6403,3.1308758675078865,2156.464697368421,291,2019-10-19,10,5,292
id_0006,Health,2264.3735,797,7840,2.8411210790464243,2156.464697368421,292,2019-10-20,10,6,293
id_0006,Health,2521.5217,1010,8627,2.4965561386138613,2156.464697368421,293,2019-10-21,10,0,294
id_0006,Health,2145.6663,786,8259,2.72985534351145,2156.464697368421,294,2019-10-22,10,1,295
id_0006,Health,2471.168,870,8271,2.840422988505748,2156.464697368421,295,2019-10-23,10,2,296
id_0006,Health,2838.4607,882,8486,3.218209410430839,2156.464697368421,296,2019-10-24,10,3,297
id_0006,Health,2347.8472,874,7909,2.6863240274599542,2156.464697368421,297,2019-10-25,10,4,298
id_0006,Health,2759.1912,824,6350,3.348533009708738,2156.464697368421,298,2019-10-26,10,5,299
id_0006,Health,3016.4211,976,8452,3.090595389344262,2156.464697368421,299,2019-10-27,10,6,300
id_0006,Health,2872.0054,934,8441,3.074952248394004,2156.464697368421,300,2019-10-28,10,0,301
id_0006,Health,2825.6936,871,8220,3.244194718714122,2156.464697368421,301,2019-10-29,10,1,302
id_0006,Health,2730.2156,895,8089,3.0505202234636872,2156.464697368421,302,2019-10-30,10,2,303
id_0006,Health,2713.6338,837,8192,3.242095340501792,2156.464697368421,303,2019-10-31,10,3,304
id_0006,Health,2459.0671,596,6834,4.1259515100671145,4026.5309375,304,2019-11-01,11,4,305
id_0006,Health,3248.3027,901,8734,3.605219422863485,4026.5309375,305,2019-11-02,11,5,306
id_0006,Health,4117.854,1413,10002,2.914263269639066,4026.5309375,306,2019-11-03,11,6,307
id_0006,Health,4216.6963,1153,10795,3.657152038161318,4026.5309375,307,2019-11-04,11,0,308
id_0006,Health,4028.578,1115,11008,3.613074439461883,4026.5309375,308,2019-11-05,11,1,309
id_0006,Health,4450.077,1176,10801,3.784079081632653,4026.5309375,309,2019-11-06,11,2,310
id_0006,Health,4276.604,1106,10562,3.866730560578662,4026.5309375,310,2019-11-07,11,3,311
id_0006,Health,3736.5483,960,9366,3.8922378125,4026.5309375,311,2019-11-08,11,4,312
id_0006,Health,4197.432,880,8247,4.76980909090909,4026.5309375,312,2019-11-09,11,5,313
id_0006,Health,4691.2285,1154,10196,4.065189341421144,4026.5309375,313,2019-11-10,11,6,314
id_0006,Health,4051.026,1076,10699,3.7648940520446095,4026.5309375,314,2019-11-11,11,0,315
id_0006,Health,3943.0178,1143,11380,3.449709361329834,4026.5309375,315,2019-11-12,11,1,316
id_0006,Health,4748.844,1132,11272,4.19509187279152,4026.5309375,316,2019-11-13,11,2,317
id_0006,Health,4379.406,1238,11291,3.5374846526655896,4026.5309375,317,2019-11-14,11,3,318
id_0006,Health,4391.6016,1071,10160,4.100468347338936,4026.5309375,318,2019-11-15,11,4,319
id_0006,Health,5200.3203,1033,8881,5.034191965150049,4026.5309375,319,2019-11-16,11,5,320
id_0006,Health,5743.2534,1443,12774,3.980078586278586,4026.5309375,320,2019-11-17,11,6,321
id_0006,Health,3871.7244,1306,11857,2.964566921898928,4026.5309375,321,2019-11-18,11,0,322
id_0006,Health,4271.2593,1150,11253,3.7141385217391294,4026.5309375,322,2019-11-19,11,1,323
id_0006,Health,4826.9204,1186,12099,4.069916020236088,4026.5309375,323,2019-11-20,11,2,324
id_0006,Health,5656.605,877,9041,6.449948688711516,4026.5309375,324,2019-11-21,11,3,325
id_0006,Health,4566.1587,1013,9279,4.507560414610069,4026.5309375,325,2019-11-22,11,4,326
id_0006,Health,3488.617,724,7113,4.818531767955801,4026.5309375,326,2019-11-23,11,5,327
id_0006,Health,4944.066,871,7814,5.676309988518944,4026.5309375,327,2019-11-24,11,6,328
id_0006,Health,3910.1797,930,9367,4.204494301075269,4026.5309375,328,2019-11-25,11,0,329
id_0006,Health,4024.997,952,8726,4.227938025210084,4026.5309375,329,2019-11-26,11,1,330
id_0006,Health,2637.7324,837,6821,3.15141266427718,4026.5309375,330,2019-11-27,11,2,331
id_0006,Health,2995.7288,773,6521,3.875457697283312,4026.5309375,331,2019-11-28,11,3,332
id_0006,Health,2885.0254,634,5267,4.550513249211356,4026.5309375,332,2019-11-29,11,4,333
id_0006,Health,2447.6694,646,5392,3.788961919504645,4026.5309375,333,2019-11-30,11,5,334
id_0006,Health,4908.7383,1152,7763,4.261057552083333,5454.511904605262,334,2019-12-01,12,6,335
id_0006,Health,5830.551,1426,12865,4.088745441795232,5454.511904605262,335,2019-12-02,12,0,336
id_0006,Health,6002.903,1766,16351,3.399152321630804,5454.511904605262,336,2019-12-03,12,1,337
id_0006,Health,6838.522,1851,14924,3.6945013506212856,5454.511904605262,337,2019-12-04,12,2,338
id_0006,Health,5174.62,1539,14212,3.3623261858349576,5454.511904605262,338,2019-12-05,12,3,339
id_0006,Health,4381.9,1298,13685,3.375885978428351,5454.511904605262,339,2019-12-06,12,4,340
id_0006,Health,8272.993,1775,13911,4.660841126760563,5454.511904605262,340,2019-12-07,12,5,341
id_0006,Health,8133.964,1924,17172,4.2276320166320165,5454.511904605262,341,2019-12-08,12,6,342
id_0006,Health,4899.281,1707,14994,2.870111892208553,5454.511904605262,342,2019-12-09,12,0,343
id_0006,Health,5351.7505,1880,16943,2.8466757978723405,5454.511904605262,343,2019-12-10,12,1,344
id_0006,Health,4964.9097,1959,17815,2.5344102603369065,5454.511904605262,344,2019-12-11,12,2,345
id_0006,Health,4015.3674,1751,16500,2.293185265562536,5454.511904605262,345,2019-12-12,12,3,346
id_0006,Health,4338.3633,1747,15848,2.4833218660560963,5454.511904605262,346,2019-12-13,12,4,347
id_0006,Health,4373.5747,1641,14367,2.66518872638635,5454.511904605262,347,2019-12-14,12,5,348
id_0006,Health,6827.161,2190,18745,3.117425114155252,5454.511904605262,348,2019-12-15,12,6,349
id_0006,Health,5431.806,2023,18382,2.6850252100840333,5454.511904605262,349,2019-12-16,12,0,350
id_0006,Health,5931.394,2031,17881,2.920430329886756,5454.511904605262,350,2019-12-17,12,1,351
id_0006,Health,4754.595,1825,16104,2.605257534246576,5454.511904605262,351,2019-12-18,12,2,352
id_0006,Health,5948.445,1768,17568,3.3645050904977376,5454.511904605262,352,2019-12-19,12,3,353
id_0006,Health,4817.481,1532,15577,3.1445698433420364,5454.511904605262,353,2019-12-20,12,4,354
id_0006,Health,5665.625,1514,13639,3.742156538969617,5454.511904605262,354,2019-12-21,12,5,355
id_0006,Health,6462.2466,1819,16149,3.5526369433754814,5454.511904605262,355,2019-12-22,12,6,356
id_0006,Health,5662.151,1608,15327,3.521238184079602,5454.511904605262,356,2019-12-23,12,0,357
id_0006,Health,5541.737,1445,12358,3.835112110726644,5454.511904605262,357,2019-12-24,12,1,358
id_0006,Health,5514.1104,1426,12637,3.866837587657784,5454.511904605262,358,2019-12-25,12,2,359
id_0006,Health,6213.579,1586,13784,3.917767339218159,5454.511904605262,359,2019-12-26,12,3,360
id_0006,Health,4346.718,1223,13326,3.554143908421913,5454.511904605262,360,2019-12-27,12,4,361
id_0006,Health,3957.5947,1152,11422,3.4354120659722223,5454.511904605262,361,2019-12-28,12,5,362
id_0006,Health,4154.041,1158,12877,3.587254749568221,5454.511904605262,362,2019-12-29,12,6,363
id_0006,Health,3879.6826,1119,12205,3.467097944593387,5454.511904605262,363,2019-12-30,12,0,364
id_0006,Health,3221.3567,781,9316,4.124656466069142,5454.511904605262,364,2019-12-31,12,1,365
id_0006,Health,3774.1628,927,9951,4.071373031283711,3946.964059210527,365,2020-01-01,1,2,1
id_0006,Health,4325.8184,1087,13003,3.9795937442502303,3946.964059210527,366,2020-01-02,1,3,2
id_0006,Health,4352.8984,1162,13941,3.746039931153184,3946.964059210527,367,2020-01-03,1,4,3
id_0006,Health,4041.1797,1202,17004,3.362046339434276,3946.964059210527,368,2020-01-04,1,5,4
id_0006,Health,4410.4785,1284,17996,3.4349521028037384,3946.964059210527,369,2020-01-05,1,6,5
id_0006,Health,4089.7112,1370,16754,2.9851906569343067,3946.964059210527,370,2020-01-06,1,0,6
id_0006,Health,4363.3193,1548,19589,2.8186817183462534,3946.964059210527,371,2020-01-07,1,1,7
id_0006,Health,4166.5884,1356,17418,3.072705309734513,3946.964059210527,372,2020-01-08,1,2,8
id_0006,Health,3588.4746,1376,15721,2.607903052325581,3946.964059210527,373,2020-01-09,1,3,9
id_0006,Health,3511.4648,1217,13222,2.885344946589976,3946.964059210527,374,2020-01-10,1,4,10
id_0006,Health,3713.3765,1177,12473,3.154950297366185,3946.964059210527,375,2020-01-11,1,5,11
id_0006,Health,4818.829,1400,14254,3.442020714285714,3946.964059210527,376,2020-01-12,1,6,12
id_0006,Health,4444.8623,1357,15280,3.2755064848931466,3946.964059210527,377,2020-01-13,1,0,13
id_0006,Health,3716.9927,1441,16029,2.5794536433032613,3946.964059210527,378,2020-01-14,1,1,14
id_0006,Health,3506.154,1293,14774,2.7116426914153133,3946.964059210527,379,2020-01-15,1,2,15
id_0006,Health,3635.5632,1338,15252,2.717162331838565,3946.964059210527,380,2020-01-16,1,3,16
id_0006,Health,3264.8804,1111,13256,2.938686228622862,3946.964059210527,381,2020-01-17,1,4,17
id_0006,Health,3210.3447,910,10944,3.5278513186813187,3946.964059210527,382,2020-01-18,1,5,18
id_0006,Health,3662.9697,1183,12865,3.0963395604395605,3946.964059210527,383,2020-01-19,1,6,19
id_0006,Health,4270.289,1313,14139,3.2523145468393,3946.964059210527,384,2020-01-20,1,0,20
id_0006,Health,3743.7173,1359,14638,2.7547588668138334,3946.964059210527,385,2020-01-21,1,1,21
id_0006,Health,3411.6904,1313,14116,2.5983932977913176,3946.964059210527,386,2020-01-22,1,2,22
id_0006,Health,2746.1,1187,13768,2.3134793597304126,3946.964059210527,387,2020-01-23,1,3,23
id_0006,Health,3750.349,1344,16535,2.790438244047619,3946.964059210527,388,2020-01-24,1,4,24
id_0006,Health,3876.37,1163,13932,3.333078245915735,3946.964059210527,389,2020-01-25,1,5,25
id_0006,Health,4277.1333,1295,13774,3.3028056370656373,3946.964059210527,390,2020-01-26,1,6,26
id_0006,Health,3630.5183,1328,14900,2.7338240210843376,3946.964059210527,391,2020-01-27,1,0,27
id_0006,Health,3939.4817,1307,14573,3.014140550879877,3946.964059210527,392,2020-01-28,1,1,28
id_0006,Health,5145.4854,1579,14847,3.258698796706776,3946.964059210527,393,2020-01-29,1,2,29
id_0006,Health,3973.4302,1341,14339,2.963035197613721,3946.964059210527,394,2020-01-30,1,3,30
id_0006,Health,2625.0742,1029,11194,2.551092517006803,3946.964059210527,395,2020-01-31,1,4,31
id_0006,Health,3691.9863,979,10042,3.771181103166497,4501.389217105263,396,2020-02-01,2,5,32
id_0006,Health,4323.5273,1222,13058,3.538074713584288,4501.389217105263,397,2020-02-02,2,6,33
id_0006,Health,3468.9893,1293,13828,2.6828996906419182,4501.389217105263,398,2020-02-03,2,0,34
id_0006,Health,3624.8276,1343,14140,2.6990525688756515,4501.389217105263,399,2020-02-04,2,1,35
id_0006,Health,3796.901,1269,13281,2.9920417651694247,4501.389217105263,400,2020-02-05,2,2,36
id_0006,Health,3732.2024,1290,13758,2.89318015503876,4501.389217105263,401,2020-02-06,2,3,37
id_0006,Health,3542.6887,1111,16660,3.188738703870387,4501.389217105263,402,2020-02-07,2,4,38
id_0006,Health,2688.415,785,9042,3.4247324840764333,4501.389217105263,403,2020-02-08,2,5,39
id_0006,Health,4193.7607,1060,10461,3.956378018867925,4501.389217105263,404,2020-02-09,2,6,40
id_0006,Health,3494.6147,1140,11673,3.06545149122807,4501.389217105263,405,2020-02-10,2,0,41
id_0006,Health,4190.9585,1349,12361,3.106714974054855,4501.389217105263,406,2020-02-11,2,1,42
id_0006,Health,4941.9883,1242,11785,3.979056602254429,4501.389217105263,407,2020-02-12,2,2,43
id_0006,Health,6482.5586,1397,11543,4.640342591267001,4501.389217105263,408,2020-02-13,2,3,44
id_0006,Health,5125.921,1149,10871,4.461201914708442,4501.389217105263,409,2020-02-14,2,4,45
id_0006,Health,3580.9297,1059,9792,3.381425590179415,4501.389217105263,410,2020-02-15,2,5,46
id_0006,Health,5164.54,2229,15024,2.31697622252131,4501.389217105263,411,2020-02-16,2,6,47
id_0006,Health,6987.761,1522,15375,4.5911701708278585,4501.389217105263,412,2020-02-17,2,0,48
id_0006,Health,5391.2153,1459,16115,3.695144139821796,4501.389217105263,413,2020-02-18,2,1,49
id_0006,Health,5486.8105,1662,16434,3.3013300240673886,4501.389217105263,414,2020-02-19,2,2,50
id_0006,Health,4702.39,1280,13787,3.6737421875,4501.389217105263,415,2020-02-20,2,3,51
id_0006,Health,4478.62,1190,12632,3.763546218487394,4501.389217105263,416,2020-02-21,2,4,52
id_0006,Health,4518.8296,1067,10570,4.235079287722587,4501.389217105263,417,2020-02-22,2,5,53
id_0006,Health,8158.996,1390,13520,5.869781294964029,4501.389217105263,418,2020-02-23,2,6,54
id_0006,Health,5764.913,1382,14955,4.171427641099855,4501.389217105263,419,2020-02-24,2,0,55
id_0006,Health,5890.618,1234,12659,4.773596434359805,4501.389217105263,420,2020-02-25,2,1,56
id_0006,Health,5840.611,1406,14121,4.15406187766714,4501.389217105263,421,2020-02-26,2,2,57
id_0006,Health,5422.231,1258,13540,4.310199523052464,4501.389217105263,422,2020-02-27,2,3,58
id_0006,Health,4214.2065,905,8665,4.656581767955801,4501.389217105263,423,2020-02-28,2,4,59
id_0006,Health,3940.2212,980,7936,4.02063387755102,4501.389217105263,424,2020-02-29,2,5,60
id_0006,Health,4157.2134,959,8474,4.334946193952033,3242.9572236842105,425,2020-03-01,3,6,61
id_0006,Health,4046.746,881,9309,4.593355278093076,3242.9572236842105,426,2020-03-02,3,0,62
id_0006,Health,4221.288,1019,10373,4.142578999018645,3242.9572236842105,427,2020-03-03,3,1,63
id_0006,Health,3946.0916,922,9041,4.279925813449024,3242.9572236842105,428,2020-03-04,3,2,64
id_0006,Health,3983.5042,919,9029,4.334607399347116,3242.9572236842105,429,2020-03-05,3,3,65
id_0006,Health,3977.8867,828,8404,4.804210990338165,3242.9572236842105,430,2020-03-06,3,4,66
id_0006,Health,4004.481,882,8374,4.540227891156463,3242.9572236842105,431,2020-03-07,3,5,67
id_0006,Health,4297.5186,1027,9038,4.184536124634859,3242.9572236842105,432,2020-03-08,3,6,68
id_0006,Health,4142.485,1007,9245,4.113689175769612,3242.9572236842105,433,2020-03-09,3,0,69
id_0006,Health,3909.2375,1016,9789,3.8476747047244095,3242.9572236842105,434,2020-03-10,3,1,70
id_0006,Health,4158.32,1164,16082,3.572439862542955,3242.9572236842105,435,2020-03-11,3,2,71
id_0006,Health,3307.412,813,8605,4.068157441574416,3242.9572236842105,436,2020-03-12,3,3,72
id_0006,Health,3160.5903,666,7646,4.745631081081081,3242.9572236842105,437,2020-03-13,3,4,73
id_0006,Health,4013.9697,615,7077,6.5267800000000005,3242.9572236842105,438,2020-03-14,3,5,74
id_0006,Health,3777.5127,688,8489,5.4905707848837215,3242.9572236842105,439,2020-03-15,3,6,75
id_0006,Health,3386.774,861,11051,3.933535423925668,3242.9572236842105,440,2020-03-16,3,0,76
id_0006,Health,4117.577,899,10623,4.580174638487208,3242.9572236842105,441,2020-03-17,3,1,77
id_0006,Health,1930.1696,693,6555,2.785237518037518,3242.9572236842105,442,2020-03-18,3,2,78
id_0006,Health,2046.3037,542,5500,3.775468081180812,3242.9572236842105,443,2020-03-19,3,3,79
id_0006,Health,2204.1611,541,6697,4.074234935304991,3242.9572236842105,444,2020-03-20,3,4,80
